date,open,high,low,close,volume
2025-09-18,173.98,177.1,172.96,176.24,191763313
2025-09-19,175.77,178.08,175.18,176.67,237182143
2025-09-22,175.3,184.55,174.71,183.61,269637001
2025-09-23,181.97,182.42,176.21,178.43,192559600
2025-09-24,179.77,179.78,175.4,176.97,143564116
2025-09-25,174.48,180.26,173.13,177.69,191586733
2025-09-26,178.17,179.77,174.93,178.19,148573732
2025-09-29,180.43,184,180.32,181.85,193063500
2025-09-30,182.08,187.35,181.48,186.58,236981032
2025-10-01,185.24,188.14,183.9,187.24,173844901
2025-10-02,189.6,191.05,188.06,188.89,136805821
2025-10-03,189.19,190.36,185.38,187.62,137596900
2025-10-06,185.5,187.23,183.33,185.54,157678104
2025-10-07,186.23,189.06,184,185.04,140088008
2025-10-08,186.57,189.6,186.54,189.11,130168900
2025-10-09,192.23,195.3,191.06,192.57,182997234
2025-10-10,193.51,195.62,182.05,183.16,268774400
2025-10-13,187.97,190.11,185.96,188.32,153482800
2025-10-14,184.77,184.8,179.7,180.03,205641400
2025-10-15,184.8,184.87,177.29,179.83,214450500
2025-10-16,182.23,183.28,179.77,181.81,179723309
2025-10-17,180.18,184.1,179.75,183.22,173135217
2025-10-20,183.13,185.2,181.73,182.64,128544711
2025-10-21,182.79,182.79,179.8,181.16,124240200
2025-10-22,181.14,183.44,176.76,180.28,162249600
2025-10-23,180.42,183.03,179.79,182.16,111363718
2025-10-24,183.84,187.47,183.5,186.26,131296700
2025-10-27,189.99,192,188.43,191.49,153452704
2025-10-28,193.05,203.15,191.91,201.03,297986200
2025-10-29,207.98,212.19,204.78,207.04,308829600
2025-10-30,205.15,206.16,201.41,202.89,178864443
2025-10-31,206.45,207.97,202.07,202.49,179802200
2025-11-03,208.08,211.34,205.56,206.88,180267300
2025-11-04,203,203.97,197.93,198.69,188919320
2025-11-05,198.77,202.92,194.65,195.21,171350332
2025-11-06,196.42,197.62,186.38,188.08,223029800
2025-11-07,184.9,188.32,178.91,188.15,264942300
2025-11-10,195.11,199.94,193.79,199.05,198897134
2025-11-11,195.16,195.42,191.3,193.16,176483327
2025-11-12,195.72,195.89,191.13,193.8,154935300
2025-11-13,191.05,191.44,183.85,186.86,207423100
2025-11-14,182.86,191.01,180.58,190.17,186591900
2025-11-17,185.97,189,184.32,186.6,173628900
2025-11-18,183.38,184.8,179.65,181.36,213598900
2025-11-19,184.79,187.86,182.83,186.52,247246436
2025-11-20,195.95,196,179.85,180.64,343504849
2025-11-21,181.24,184.56,172.93,178.88,346926200
2025-11-24,179.49,183.5,176.48,182.55,256618335
2025-11-25,174.91,178.16,169.55,177.82,320600300
2025-11-26,181.63,182.91,178.24,180.26,183852010
2025-11-28,179.01,179.29,176.5,177,121332800
2025-12-01,174.76,180.3,173.68,179.92,188131000
2025-12-02,181.76,185.66,180,181.46,182632230
2025-12-03,181.08,182.45,179.11,179.59,165138023
2025-12-04,181.62,184.52,179.96,183.38,167364900
2025-12-05,183.89,184.66,180.91,182.41,143971100
2025-12-08,182.64,188,182.4,185.55,204378106
2025-12-09,185.56,185.72,183.32,184.97,144719705
2025-12-10,184.97,185.48,182.04,183.78,162785400
2025-12-11,180.28,181.32,176.62,180.93,182136641
2025-12-12,181.11,182.82,174.62,175.02,204274918
2025-12-15,177.94,178.42,175.03,176.29,164775636
2025-12-16,176.26,178.49,174.9,177.72,148588100
2025-12-17,176.1,176.13,170.31,170.94,222775500
2025-12-18,174.53,176.15,171.82,174.14,176096001
2025-12-19,176.67,181.45,176.34,180.99,324925927
2025-12-22,183.92,184.16,182.35,183.69,129064400
2025-12-23,182.97,189.33,182.9,189.21,174873621
2025-12-24,187.94,188.91,186.59,188.61,65528545
2025-12-26,189.92,192.69,188,190.53,139740300
2025-12-29,187.71,188.76,185.91,188.22,120006103
2025-12-30,188.24,188.99,186.93,187.54,97687300
2025-12-31,189.57,190.56,186.49,186.5,120100500
2026-01-02,189.84,192.93,188.26,188.85,148240500
2026-01-05,191.76,193.63,186.15,188.12,183529733
2026-01-06,190.52,192.17,186.82,187.24,176862604
2026-01-07,188.57,191.37,186.56,189.11,153543200
2026-01-08,189.11,189.55,183.71,185.04,172457048
2026-01-09,185.08,186.34,183.67,184.86,131327534
2026-01-12,183.22,187.12,183.02,184.94,137968500
2026-01-13,185,188.11,183.4,185.81,160128939
2026-01-14,184.32,184.46,180.8,183.14,159586135
2026-01-15,186.5,189.7,186.33,187.05,206188642
2026-01-16,189.08,190.44,186.08,186.23,187967200
2026-01-20,181.9,182.38,177.61,178.07,223345300
2026-01-21,179.05,185.38,178.4,183.32,200381000
2026-01-22,184.75,186.17,183.93,184.84,139636626
2026-01-23,187.5,189.6,186.82,187.67,142748100
2026-01-26,187.16,189.12,185.99,186.47,124799649
2026-01-27,187.24,190,185.7,188.52,143711600
2026-01-28,191.27,192.35,189.84,191.52,148552700
2026-01-29,191.34,193.48,186.06,192.51,171764400
2026-01-30,191.21,194.49,189.47,191.13,179489500
2026-02-02,187.2,190.3,184.88,185.61,165794100
2026-02-03,186.24,186.27,176.23,180.34,204019600
2026-02-04,179.46,179.58,171.91,174.19,207014116
2026-02-05,174.93,176.82,171.03,171.88,206312900
2026-02-06,176.69,187,174.6,185.41,231346241
2026-02-09,184.26,193.66,183.95,190.04,196387400
2026-02-10,191.38,192.48,188.12,188.54,136764825
2026-02-11,192.45,193.26,188.77,190.05,144192700
2026-02-12,193.03,193.61,186.51,186.94,189932500
2026-02-13,187.48,187.5,181.59,182.81,161888021
2026-02-17,181.75,187.15,179.18,184.97,162276900
2026-02-18,188.75,190.37,186.76,187.98,164749125
2026-02-19,187.06,188.43,185.66,187.9,126554526
2026-02-20,186.57,190.33,185.94,189.82,178422337
2026-02-23,191.4,193.95,189.58,191.55,171584839
2026-02-24,191.49,193.77,187.4,192.85,175123602
2026-02-25,194.45,197.63,193.79,195.56,250637102
2026-02-26,194.27,194.29,184.32,184.89,360807907
2026-02-27,181.25,182.59,176.38,177.19,311636500
2026-03-02,175.01,183.46,174.64,182.48,209095331
2026-03-03,178.49,180.9,176.92,180.05,178099430
2026-03-04,180.44,184.7,180.06,183.04,177731200
2026-03-05,181.17,184.06,177.88,183.34,198779729
2026-03-06,179.84,182.76,176.82,177.82,189021949
2026-03-09,176.83,182.91,175.56,182.65,177213600
2026-03-10,182.4,186.44,182.01,184.77,179118528
2026-03-11,185.91,187.62,184.45,186.03,145280400
2026-03-12,184.05,184.94,181.75,183.14,155762700
2026-03-13,184.92,186.09,179.94,180.25,160988425
2026-03-16,182.97,188.88,181.41,183.22,217307400
2026-03-17,185.06,185.4,181.68,181.93,182497800
2026-03-18,182.48,183.38,180.33,180.4,156683136
2026-03-19,178.01,179.98,175.79,178.56,170968527
2026-03-20,178,178.26,171.72,172.7,241323529
2026-03-23,177.26,178.37,174.76,175.64,182836300
2026-03-24,174.83,176.22,173.98,175.2,147667844
2026-03-25,177.1,181.22,176.85,178.68,162602100
2026-03-26,176.07,176.51,171.14,171.24,186152232
2026-03-27,170,170.97,167.01,167.52,196212700
2026-03-30,168.78,169.45,164.27,165.17,185627000
2026-03-31,166.97,174.62,166.96,174.4,226181301
2026-04-01,176,177.37,174.75,175.75,168132005
2026-04-02,172.18,177.49,171.37,177.39,143143200
2026-04-06,177.16,177.79,175.76,177.64,107564300
2026-04-07,175.73,178.23,173.66,178.1,132534902
2026-04-08,184.5,185.26,180.3,182.08,147732700
2026-04-09,181.84,184.08,180.62,183.91,116428523
2026-04-10,184.31,190,184.3,188.63,160459525
2026-04-13,186.03,189.66,185.74,189.31,133648200
2026-04-14,190.84,196.51,190.77,196.51,161307010
2026-04-15,196.54,200.4,195.74,198.87,185338400
2026-04-16,197.43,199.85,195.81,198.35,134012900
2026-04-17,199.9,201.7,199.27,201.68,160324417
2026-04-20,199.98,202.17,197.84,202.06,119381400
2026-04-21,202.13,202.75,199,199.88,107945302
2026-04-22,200.99,202.5,199,202.5,107501042
2026-04-23,202.46,203.83,197.22,199.64,113561830
2026-04-24,199.96,210.95,199.81,208.27,214134441
2026-04-27,209.65,216.83,207.38,216.61,187172421
2026-04-28,209.49,214.73,208.2,213.17,180275400
2026-04-29,212.7,212.72,207.58,209.25,123711821
2026-04-30,209.93,210.3,198.7,199.57,225239200
2026-05-01,201.28,203,197.12,198.45,128647000
2026-05-04,199.5,201.73,194.74,198.48,125368100
2026-05-05,199.3,200.24,196.03,196.5,113406620
2026-05-06,199.89,208.27,198.61,207.83,188362812
2026-05-07,208.34,214.2,206.5,211.5,168307900
2026-05-08,213.03,217.8,212.89,215.2,136421400
2026-05-11,214.04,222.3,213.89,219.44,160685800
2026-05-12,218.55,223.75,214.92,220.78,159176619
2026-05-13,224.93,227.84,221.57,225.83,150405400
2026-05-14,229.85,236.54,229.3,235.74,180782900
2026-05-15,229.76,231.5,224.24,225.32,180977640
2026-05-18,229.87,230,218.37,222.32,146280900
2026-05-19,219.62,224.48,217.91,220.61,140948207
2026-05-20,223.18,226.13,220.5,223.47,184201600
2026-05-21,222.29,227.4,217.93,219.51,203381800
2026-05-22,220.9,221.01,214.8,215.33,169275710
2026-05-26,216.54,218.18,212,214.86,187202600
2026-05-27,214.12,214.15,208.78,212.6,167601200
2026-05-28,211.28,215.52,211.22,214.25,143996048
2026-05-29,214.58,217.86,211.13,211.14,289410624
2026-06-01,215.73,224.87,215.7,224.36,212850700
2026-06-02,227.18,232.28,221.35,222.82,193400622
2026-06-03,221.72,222.82,214.51,214.75,160907001
2026-06-04,213.91,221.6,210.97,218.66,169022200
2026-06-05,214.53,214.87,204.33,205.1,219655532
2026-06-08,210.18,210.47,206,208.64,138372837
2026-06-09,210.62,211.4,199.34,208.19,180962500
2026-06-10,204.43,207.22,199.92,200.42,161746600
2026-06-11,201.49,205.66,199.54,204.87,158643204
2026-06-12,204.86,207.07,203.44,205.19,112345315
2026-06-15,208.92,212.71,208.34,212.45,149936700
2026-06-16,211.18,211.49,207.29,207.41,125694100
2026-06-17,208.53,209.21,203.08,204.65,128363500
2026-06-18,207.33,211.39,206.5,210.69,241272014
2026-06-22,211.44,213.99,207.72,208.65,122041419
2026-06-23,202.17,203.77,200,200.04,153496200
2026-06-24,200.12,201.67,196.58,199,151810704
2026-06-25,200.08,200.8,192.13,195.74,150205647
2026-06-26,193.12,195.55,191.22,192.53,179304147
2026-06-29,193.85,196.18,189.8,194.97,148835724
2026-06-30,197.24,200.63,195.11,200.09,166476700
2026-07-01,196.2,199.85,193.45,197.58,146147600
2026-07-02,197.14,200.06,192.35,194.83,142385548
2026-07-06,194.42,197.55,193.99,195.55,108999015
2026-07-07,192.37,198.41,191.14,196.93,124154600
2026-07-08,195.18,205.16,195.06,204.12,147419133
2026-07-09,204.46,204.59,198.96,202.78,132037400
2026-07-10,202,211,201.92,210.96,148421001
2026-07-13,208.54,210.57,203,203.53,121411018
2026-07-14,208.2,212.55,203.8,211.8,124379646
2026-07-15,212.01,213.81,206.52,207.0798,54587143
