date,open,high,low,close,volume
2026-05-10,2326.15,2382.48,2311.85,2371.12,21135785984
2026-05-11,2370.96,2375.28,2302.75,2339.39,15525623296
2026-05-12,2339.48,2340.45,2255.29,2274.43,16145394773
2026-05-13,2274.32,2323.1,2232.72,2257.85,15319732224
2026-05-14,2257.82,2319.78,2237.11,2283.08,18737713152
2026-05-15,2283.09,2299.87,2203,2223,18146855938
2026-05-16,2223,2230.45,2161.8,2179.96,11889444864
2026-05-17,2179.95,2197.3,2078.22,2129.74,12253584384
2026-05-18,2129.74,2156.48,2076.4,2128.57,19890789125
2026-05-19,2128.52,2145.4,2092.45,2110.06,12190093312
2026-05-20,2110.05,2147.59,2100.43,2127.49,12358487040
2026-05-21,2127.48,2155.19,2102.38,2131.96,14344389472
2026-05-22,2131.96,2139.39,2055.11,2063.39,13282781402
2026-05-23,2063.58,2146.73,2006.64,2115.04,16650709488
2026-05-24,2115.11,2128.94,2059.33,2097.35,10784387679
2026-05-25,2097.38,2139.94,2089.6,2110.91,10167436482
2026-05-26,2111.04,2138.55,2052,2070.88,15924080901
2026-05-27,2070.88,2094.51,2012.35,2021.64,16143584885
2026-05-28,2021.52,2027.08,1964.01,2006.61,18109844096
2026-05-29,2006.6,2043.16,1973.36,2011.65,14941194039
2026-05-30,2011.64,2029.35,1999.33,2019.58,7478416074
2026-05-31,2019.6,2034.89,1991.1,2004,9253505209
2026-06-01,2004.01,2018.48,1954,2004,19458810001
2026-06-02,2004.08,2004.11,1836.96,1857.32,25230883557
2026-06-03,1857.31,1890.1,1768,1810.66,27272449062
2026-06-04,1810.65,1818,1715.36,1768.53,27112623897
2026-06-05,1768.52,1772.86,1539.26,1582.85,39924177669
2026-06-06,1582.71,1600.85,1505,1568.87,19212080595
2026-06-07,1568.86,1720.15,1563.2,1689.75,16627928966
2026-06-08,1689.58,1714.19,1644.08,1689.89,17490313132
2026-06-09,1689.8,1696.2,1612.37,1638.45,15196855528
2026-06-10,1638.45,1666.76,1601.5,1620.03,12655731412
2026-06-11,1619.96,1691.86,1619.96,1671.94,12379882531
2026-06-12,1671.84,1689.95,1650,1665.52,9989137815
2026-06-13,1665.5,1696.27,1661.33,1680.3,6101094488
2026-06-14,1680.36,1731.39,1651.74,1724.73,8913677067
2026-06-15,1724.73,1848.42,1708.89,1795.01,17921331594
2026-06-16,1795,1838,1757.61,1791.24,14727828253
2026-06-17,1791.24,1809.05,1723.78,1749,14297885696
2026-06-18,1748.98,1761.53,1669.2,1709.01,13011899392
2026-06-19,1709,1717.4,1677.36,1709.42,7855725190
2026-06-20,1709.41,1747.6,1702.29,1738.46,8047606272
2026-06-21,1738.61,1739.14,1700,1704.8,9669515264
2026-06-22,1704.99,1777.83,1704.99,1726.15,13584368622
2026-06-23,1726.12,1734.25,1633.47,1665.04,10644744192
2026-06-24,1665.04,1689.85,1550.93,1619.72,14596789248
2026-06-25,1619.72,1657.72,1530.38,1565.19,17402552320
2026-06-26,1565.28,1591.67,1510,1576.27,15272225856
2026-06-27,1576.46,1608.27,1560.65,1571.6,6111411513
2026-06-28,1571.59,1586.51,1545.14,1569.41,7227717632
2026-06-29,1569.4,1635,1547.77,1610.62,11925612544
2026-06-30,1610.6,1612.08,1547.08,1569.45,10081940480
2026-07-01,1569.45,1644,1550.59,1607.64,11666600557
2026-07-02,1607.8,1723.05,1595.2,1698.63,13943604224
2026-07-03,1698.63,1774,1692.84,1756.14,10177742550
2026-07-04,1756.14,1806.01,1742.45,1779.34,8416785920
2026-07-05,1779.16,1806.51,1747.58,1784.2,11557104640
2026-07-06,1784.13,1831.62,1727.17,1798.45,17164617728
2026-07-07,1798.45,1811.15,1756.54,1770.09,10241836032
2026-07-08,1770.23,1783.71,1710.95,1741.8,10110272581
2026-07-09,1741.85,1760.57,1720,1743.82,8167217664
2026-07-10,1743.82,1810.79,1736.17,1795.74,9431692646
2026-07-11,1795.73,1829.25,1785.25,1786.81,7409836544
2026-07-12,1786.81,1825.46,1778.55,1805.51,7755232256
2026-07-13,1805.56,1844.67,1748.05,1774.57,11436340419
2026-07-14,1774.57,1895.61,1771.36,1890.63,13948085248
